,d_error,g_error,d_pred_fake,d_pred_real
0,1.2589864307641982,2.8175260692586503,0.494815796614,0.614050865173
1,1.258889632821083,1.7228520519534747,0.496198803186,0.58232063055
2,1.2649453580379486,2.1868814570705095,0.267485111952,0.460854887962
3,1.2553575603167215,2.4698036400477092,0.521130442619,0.488324075937
4,1.2590906512737274,2.8440526098012926,0.59400165081,0.667070448399
5,1.2592006381352743,2.549752889871597,0.224365487695,0.700050115585
6,1.259953175187111,2.259427063067754,0.573621630669,0.50225174427
7,1.2542548471689223,2.2377945133050283,0.782043218613,0.562511265278
8,1.2572671077648798,2.3612041300535203,0.291420072317,0.75133985281
9,1.2569756259520848,2.215592544078827,0.688804268837,0.698410928249
10,1.2560054004192351,1.9971098079284033,0.206140443683,0.418674647808
11,1.2640222718318304,1.8947111862897872,0.406538575888,0.513075530529
12,1.2592533510923385,1.8873858867088953,0.496650636196,0.39909517765
13,1.2680731670061747,1.949391856789589,0.496973246336,0.767265975475
14,1.2623547810316085,1.8325239084164302,0.534903228283,0.525391578674
15,1.2551854836940766,1.7296208842595417,0.485627770424,0.81936019659
16,1.2630221080780029,1.6388526950279871,0.536245167255,0.287918806076
17,1.272135166923205,1.6516357665260633,0.287759751081,0.439485341311
18,1.2668688571453095,1.6834526590506236,0.276451200247,0.448172181845
19,1.261818501551946,1.6444657948613166,0.757495641708,0.679371356964
20,1.2637152441342672,1.6748866512378058,0.436042845249,0.505986392498
21,1.2644868516921997,1.5625004695852598,0.439494132996,0.553587496281
22,1.2677702464660008,1.4090062998731931,0.690051853657,0.817434668541
23,1.267231309612592,1.45786694308122,0.736737132072,0.593243956566
24,1.2710800598065057,1.4579868950446446,0.398625195026,0.364697664976
25,1.2684755806128185,1.5298522059122721,0.415441006422,0.40437862277
26,1.2634628864129385,1.5022387558221817,0.451053291559,0.547742187977
27,1.2720341237386068,1.418671607573827,0.426784843206,0.65649586916
28,1.2735537207126617,1.4438445430994034,0.532943487167,0.460361599922
29,1.2693282077709833,1.3818248560031254,0.558478713036,0.809765577316
30,1.2736245189110438,1.3145655371745428,0.373657852411,0.609930932522
31,1.2717667861779531,1.3185805866122247,0.252493172884,0.445279687643
32,1.2733133083581925,1.2535828236738842,0.419542998075,0.46047025919
33,1.2704928453763327,1.2711934472123783,0.236342325807,0.570657432079
34,1.2750184935331346,1.2872655103603998,0.341252624989,0.554563641548
35,1.2717854211727777,1.2788247913122177,0.275464147329,0.682676792145
36,1.2823420453071595,1.2521178356806437,0.370616555214,0.396941900253
37,1.2703045318524042,1.2360921687881152,0.54404437542,0.662770092487
38,1.2700336929162344,1.2645598446329436,0.419265657663,0.664590656757
39,1.277645187576612,1.2446845027804374,0.530988752842,0.346451938152
40,1.2831206983327865,1.2133031758666037,0.448705136776,0.541636288166
41,1.2704882671435673,1.1886119937896729,0.381856262684,0.489545673132
42,1.2750919673840204,1.1865515355269114,0.384770870209,0.391517758369
43,1.2804986655712127,1.1780924593408904,0.358856320381,0.319153338671
44,1.2804465717077256,1.1703100968400637,0.477433174849,0.559663891792
45,1.278218178153038,1.141032475233078,0.345257878304,0.524464786053
46,1.2821318087975184,1.1753162531057995,0.69240874052,0.43879365921
47,1.2834710627794266,1.1382741242647172,0.199266687036,0.550871014595
48,1.276667947570483,1.1249161672592163,0.450070917606,0.359134405851
49,1.2786486516396205,1.1311251204212507,0.528010964394,0.520924568176
50,1.280475953221321,1.1212132049600283,0.390190511942,0.357465714216
51,1.277624076406161,1.09709128121535,0.357465535402,0.769792973995
52,1.273896609346072,1.0981829875707627,0.800206303596,0.583367824554
53,1.2836387006441752,1.0663540928562483,0.523017168045,0.574265658855
54,1.2819878085454306,1.0764771074056625,0.286294221878,0.29032227397
55,1.2833993562062582,1.0713112114866574,0.646869182587,0.373241484165
56,1.2912165598074594,1.0804083810249965,0.519155681133,0.784198641777
57,1.2800719700256984,1.0551293847958247,0.464775592089,0.416719228029
58,1.2861064503590265,1.0580231787761052,0.401671111584,0.421184182167
59,1.2746966365973156,1.026216206351916,0.506910681725,0.723991036415
60,1.2736296953757604,1.0252336916327476,0.459233134985,0.478496700525
61,1.2834145957231522,1.0453442514936129,0.300884157419,0.573971390724
62,1.2915827318032582,1.0487905143698057,0.390220224857,0.361467808485
63,1.2832274707158406,1.036420231560866,0.327322483063,0.758038759232
64,1.284569724202156,1.0224093325932821,0.53920173645,0.567004323006
65,1.283449849486351,1.0210634139180184,0.437845766544,0.328004777431
66,1.285584177573522,1.0183793225884437,0.324032098055,0.596606910229
67,1.2812184588114421,1.0079267021020253,0.258264482021,0.795449793339
68,1.2808707878986993,0.9962648088733356,0.418950617313,0.425623506308
69,1.2808519379297891,0.9725801367561022,0.562195003033,0.473950117826
70,1.2854195549090703,0.9815754681825638,0.450582176447,0.671733081341
71,1.2891620941956838,0.998937607506911,0.438722968102,0.637482404709
72,1.291791076262792,1.0040240455667178,0.196401700377,0.372472077608
73,1.285106358130773,0.9878285370270411,0.39591255784,0.731172740459
74,1.2835616352160772,0.9756254733602205,0.320450752974,0.604186713696
75,1.2807923005024593,0.9654577523469925,0.254536986351,0.529287397861
76,1.2835348510742188,0.9837491977214813,0.408005446196,0.468419164419
77,1.2857934711376826,0.9645878539482753,0.546613752842,0.406470417976
78,1.2840044111013413,0.9784812836845715,0.583611786366,0.603288412094
79,1.2797221382459005,0.9775832884510358,0.329685211182,0.493878960609
80,1.289228783249855,0.9781618256370227,0.492231845856,0.332277566195
81,1.2924349544445675,0.9627928024530411,0.693925023079,0.405856698751
82,1.291152291893959,0.9639459898074468,0.482847005129,0.636499762535
83,1.2907944798469544,0.966074740489324,0.267213016748,0.599233269691
84,1.2806811771790187,0.948296862145265,0.397626399994,0.433193296194
85,1.2911833407481512,0.969299066066742,0.58360850811,0.460379362106
86,1.2883314641316732,0.9597908558448156,0.44072240591,0.602882444859
87,1.2911868514617284,0.9468987681468328,0.578297197819,0.368237316608
88,1.2891649500528972,0.9453117483854294,0.461372166872,0.513658821583
89,1.2880731745560965,0.9468155220150948,0.599124550819,0.830460011959
90,1.2851025185982385,0.9579650322596233,0.548390567303,0.551910698414
91,1.2843766395250957,0.9286660964290301,0.249467849731,0.625882804394
92,1.2806471411387126,0.953690962990125,0.389853388071,0.804272115231
93,1.2851596035559971,0.9441309193770091,0.412229418755,0.597209453583
94,1.2842770737409592,0.9285073746244112,0.349042713642,0.467100024223
95,1.2835350839296977,0.9282476223508517,0.487578302622,0.580506265163
96,1.2894878045717875,0.9359571091334025,0.460886001587,0.411916017532
97,1.286893945336342,0.9386529246966044,0.288407295942,0.616633594036
98,1.2871417764822641,0.9297891856233279,0.43903529644,0.435721874237
99,1.2889765687783559,0.9329317384958267,0.505741298199,0.420441448689
100,1.2589864307641982,0.9263450348377228,0.827886819839,0.321958780289
101,1.258889632821083,0.9392234056194624,0.3020221591,0.499372720718
102,1.2649453580379486,0.9226807927091917,0.620543837547,0.450939625502
103,1.2553575603167215,0.9246951847275098,0.481474339962,0.883417725563
104,1.2590906512737274,0.9345492553710938,0.283255517483,0.963599205017
105,1.2592006381352743,0.9273992919921875,0.49513232708,0.1883264184
106,1.259953175187111,0.9228354489803314,0.466657847166,0.44928792119
107,1.2542548471689223,0.9466464884082476,0.698982298374,0.550793409348
108,1.2572671077648798,0.9228418936332067,0.270340204239,0.258029967546
109,1.2569756259520848,0.9364680635929108,0.253974199295,0.463686496019
110,1.2560054004192351,0.9272538610299428,0.454122543335,0.56792229414
111,1.2640222718318304,0.9233396692077319,0.466001778841,0.34356585145
112,1.2592533510923385,0.9246234049399694,0.748880028725,0.17545376718
113,1.2680731670061747,0.914961087902387,0.520837724209,0.514085650444
114,1.2623547810316085,0.918140632212162,0.391673594713,0.404714494944
115,1.2551854836940766,0.9349654754996299,0.455663830042,0.550059437752
116,1.2630221080780029,0.9073285946249962,0.406621098518,0.534398257732
117,1.272135166923205,0.918382938404878,0.421281605959,0.570169389248
118,1.2668688571453095,0.9139521360397339,0.49719196558,0.485913366079
119,1.261818501551946,0.9073475617170333,0.560844182968,0.860731005669
120,1.2637152441342672,0.9177941448489825,0.429308414459,0.546065688133
121,1.2644868516921997,0.9155867758393288,0.524851381779,0.419371008873
122,1.2677702464660008,0.9126006003220876,0.787229239941,0.464434057474
123,1.267231309612592,0.9123323172330856,0.650427103043,0.560998439789
124,1.2710800598065057,0.9088370254635811,0.347882002592,0.704241394997
125,1.2684755806128185,0.9122745543718338,0.51932400465,0.850064575672
126,1.2634628864129385,0.9122429274519285,0.44834420085,0.557789921761
127,1.2720341237386068,0.9053519296646119,0.550893306732,0.297288239002
128,1.2735537207126617,0.896345324019591,0.643647551537,0.429630249739
129,1.2693282077709833,0.9162983838717143,0.448859602213,0.383319854736
130,1.2736245189110438,0.8909937527775764,0.693432152271,0.814774930477
131,1.2717667861779531,0.9114844932158788,0.54983073473,0.508432805538
132,1.2733133083581925,0.9013331446051598,0.599912285805,0.670386314392
133,1.2704928453763327,0.901478975613912,0.724217116833,0.833172261715
134,1.2750184935331346,0.9058407294750214,0.186566993594,0.814679741859
135,1.2717854211727777,0.8976389007767042,0.531691491604,0.871589303017
136,1.2823420453071595,0.9007901263236999,0.775274038315,0.500779509544
137,1.2703045318524042,0.9086847573518753,0.201707959175,0.558534860611
138,1.2700336929162344,0.8978583545486132,0.729840040207,0.607355594635
139,1.277645187576612,0.8919600295027097,0.48564222455,0.469458281994
140,1.2831206983327865,0.8936260542273522,0.442862808704,0.471314609051
141,1.2704882671435673,0.9061532650391261,0.289242208004,0.191875293851
142,1.2750919673840204,0.8955301187435786,0.610797464848,0.50738298893
143,1.2804986655712127,0.8937421487768491,0.712019622326,0.466064989567
144,1.2804465717077256,0.8793582036097845,0.449137151241,0.59723174572
145,1.278218178153038,0.8824338811635971,0.52708786726,0.46892914176
146,1.2821318087975184,0.8837873317797978,0.429859995842,0.450566917658
147,1.2834710627794266,0.8975629381338756,0.404554516077,0.688187777996
148,1.276667947570483,0.8954541290799777,0.352609276772,0.451183438301
149,1.2786486516396205,0.8864250502983729,0.868009805679,0.599187076092
150,1.280475953221321,0.8979567169149717,0.195137307048,0.975422143936
151,1.277624076406161,0.897745123008887,0.331856966019,0.595083713531
152,1.273896609346072,0.8920795567830404,0.56096637249,0.792998850346
153,1.2836387006441752,0.8802766271432241,0.425316095352,0.343909353018
154,1.2819878085454306,0.8874806968371073,0.447864234447,0.643755316734
155,1.2833993562062582,0.8856594669818878,0.347330749035,0.50612360239
156,1.2912165598074594,0.8699757561087609,0.43429851532,0.485363036394
157,1.2800719700256984,0.8867047102252642,0.721394181252,0.531064331532
158,1.2861064503590265,0.8918356945117315,0.769635915756,0.681042015553
159,1.2746966365973156,0.9018561579783757,0.825848639011,0.594595491886
160,1.2736296953757604,0.9007007965445518,0.479129880667,0.289961606264
161,1.2834145957231522,0.8801935759186744,0.795524060726,0.399313569069
162,1.2915827318032582,0.8655116617679596,0.617144823074,0.753275692463
163,1.2832274707158406,0.8903133774797122,0.438881456852,0.704785585403
164,1.284569724202156,0.886144871711731,0.700443267822,0.435068964958
165,1.283449849486351,0.8816380248467127,0.356204330921,0.744536399841
166,1.285584177573522,0.8811728963255883,0.239719986916,0.927711546421
167,1.2812184588114421,0.8872577806313833,0.565705478191,0.350734770298
168,1.2808707878986993,0.8957002359628677,0.336548566818,0.27993747592
169,1.2808519379297891,0.882108819882075,0.56004357338,0.206072643399
170,1.2854195549090703,0.8707880007227262,0.862143516541,0.697701156139
171,1.2891620941956838,0.8812572148442268,0.316857814789,0.333257198334
172,1.291791076262792,0.8684372301896414,0.94501709938,0.264985144138
173,1.285106358130773,0.8704462093114853,0.670876860619,0.473103642464
174,1.2835616352160772,0.893959400455157,0.318007677794,0.515695989132
175,1.2807923005024593,0.8874227906266848,0.496027231216,0.4396956563
176,1.2835348510742188,0.8838969431320827,0.519117414951,0.380309671164
177,1.2857934711376826,0.8903238885601361,0.0955661162734,0.775369465351
178,1.2840044111013413,0.8790898336966833,0.221796616912,0.819970548153
179,1.2797221382459005,0.8900138948361079,0.382878750563,0.722055494785
180,1.289228783249855,0.8697502720355987,0.548689424992,0.544656991959
181,1.2924349544445675,0.8630252553025881,0.122157894075,0.398213744164
182,1.291152291893959,0.8881604428092639,0.442546188831,0.705875217915
183,1.2907944798469544,0.8631775969266892,0.606724262238,0.784359872341
184,1.2806811771790187,0.8899845618009568,0.292376548052,0.597456991673
185,1.2911833407481512,0.8703465086221694,0.370172381401,0.530768930912
186,1.2883314641316732,0.8760644989212354,0.277132987976,0.294992208481
187,1.2911868514617284,0.8709898829460144,0.512803256512,0.49395647645
188,1.2891649500528972,0.8705266427993774,0.238567560911,0.309511780739
189,1.2880731745560965,0.8752435045440992,0.571514844894,0.584467411041
190,1.2851025185982385,0.893484230140845,0.172222584486,0.641645252705
191,1.2843766395250957,0.8784645130236943,0.403709471226,0.298922926188
192,1.2806471411387126,0.8828574121991793,0.456689804792,0.316771954298
193,1.2851596035559971,0.8785690295696259,0.62012720108,0.648761093616
194,1.2842770737409592,0.8798800269762675,0.807854950428,0.483307003975
195,1.2835350839296977,0.8748236887653669,0.299494177103,0.392525970936
196,1.2894878045717875,0.8700024984280268,0.637568056583,0.811979711056
197,1.286893945336342,0.8712374527255694,0.350573509932,0.406249314547
198,1.2871417764822641,0.8811326909065247,0.311538815498,0.962132513523
199,1.2889765687783559,0.8766147761543592,0.332249909639,0.382861107588
200,1.2589864307641982,0.8710016471147537,0.745880007744,0.292918950319
201,1.258889632821083,0.8785616181294124,0.541982114315,0.389682710171
202,1.2649453580379486,0.8706841360529264,0.485131621361,0.900721251965
203,1.2553575603167215,0.8725474419196447,0.494033038616,0.792963683605
204,1.2590906512737274,0.8780684088667233,0.370470613241,0.371827870607
205,1.2592006381352743,0.8650997334718704,0.465218812227,0.598396420479
206,1.259953175187111,0.8700919016202291,0.623869776726,0.281190007925
207,1.2542548471689223,0.8728391261895497,0.861151993275,0.64558583498
208,1.2572671077648798,0.8750671501954397,0.441704213619,0.529924213886
209,1.2569756259520848,0.8861750409007072,0.478411018848,0.499883145094
210,1.2560054004192351,0.8775653351346652,0.545479476452,0.433231949806
211,1.2640222718318304,0.8804120790958404,0.554240167141,0.468733936548
212,1.2592533510923385,0.867271539568901,0.722847044468,0.427173852921
213,1.2680731670061747,0.855859134097894,0.4971139431,0.543757498264
214,1.2623547810316085,0.8710702340801557,0.538164615631,0.430288642645
215,1.2551854836940766,0.8703477348883947,0.415293991566,0.210092484951
216,1.2630221080780029,0.8792318988839786,0.545645296574,0.625290453434
217,1.272135166923205,0.8724865765372912,0.36739897728,0.31993919611
218,1.2668688571453095,0.8650093399484953,0.415212452412,0.846952080727
219,1.261818501551946,0.866467315852642,0.376507073641,0.612753629684
220,1.2637152441342672,0.8680045581857363,0.370351940393,0.317284345627
221,1.2644868516921997,0.8726741924881936,0.717819333076,0.755305707455
222,1.2677702464660008,0.8712890366713206,0.39077180624,0.537173092365
223,1.267231309612592,0.8751354872186978,0.541171014309,0.491248875856
224,1.2710800598065057,0.8897991886734963,0.682023942471,0.584535717964
225,1.2684755806128185,0.8699225660165151,0.675269067287,0.699690699577
226,1.2634628864129385,0.8679941594600677,0.244226902723,0.946104049683
227,1.2720341237386068,0.8653471854329109,0.280436903238,0.3751475811
228,1.2735537207126617,0.8828222959240277,0.447109431028,0.426367998123
229,1.2693282077709833,0.8762722919384639,0.293534696102,0.273797243834
230,1.2736245189110438,0.8638102806607882,0.328112095594,0.356672763824
231,1.2717667861779531,0.8684717283646266,0.346335530281,0.761471807957
232,1.2733133083581925,0.8584999664624532,0.386523574591,0.576231598854
233,1.2704928453763327,0.8702817202607791,0.760413229465,0.494315773249
234,1.2750184935331346,0.8756492584943771,0.398161709309,0.341591596603
235,1.2717854211727777,0.8616897956530253,0.444771051407,0.761281073093
236,1.2823420453071595,0.8562718666593234,0.552476882935,0.393026262522
237,1.2703045318524042,0.8782995692888895,0.365579336882,0.815324902534
238,1.2700336929162344,0.8712734598914782,0.407679527998,0.495243877172
239,1.277645187576612,0.8615214679638544,0.311674714088,0.412587463856
240,1.2831206983327865,0.8679099207123121,0.286563485861,0.369171261787
241,1.2704882671435673,0.8691180428862572,0.44819778204,0.51329010725
242,1.2750919673840204,0.8733635585506757,0.572268486023,0.628190457821
243,1.2804986655712127,0.8725908169150353,0.292435795069,0.613617062569
244,1.2804465717077256,0.8680757932861646,0.488259464502,0.719998836517
245,1.278218178153038,0.8801826650897662,0.450648188591,0.50837045908
246,1.2821318087975184,0.8768881634871165,0.399792432785,0.522561907768
247,1.2834710627794266,0.8714775967597962,0.323868870735,0.404374092817
248,1.276667947570483,0.8646592613061269,0.258589565754,0.462366491556
249,1.2786486516396205,0.8587655770778656,0.639224290848,0.458401948214
250,1.280475953221321,0.8644320081671079,0.547827243805,0.673826336861
251,1.277624076406161,0.8721559609969457,0.431575536728,0.586965024471
252,1.273896609346072,0.8625923226277034,0.464399158955,0.670954823494
253,1.2836387006441752,0.864007580280304,0.235515236855,0.456254422665
254,1.2819878085454306,0.8600544941425323,0.221943065524,0.458924740553
255,1.2833993562062582,0.8659276607632637,0.575091600418,0.302455991507
256,1.2912165598074594,0.8661971810460091,0.332695573568,0.807492554188
257,1.2800719700256984,0.8798305181662242,0.496013730764,0.299634546041
258,1.2861064503590265,0.8702663092811902,0.328176945448,0.51068174839
259,1.2746966365973156,0.8695316115021705,0.308618575335,0.401560932398
260,1.2736296953757604,0.8529405757784844,0.367754429579,0.342542856932
261,1.2834145957231522,0.8761610864599546,0.305402576923,0.8696205616
262,1.2915827318032582,0.8686504727602005,0.630721151829,0.691442489624
263,1.2832274707158406,0.8760884337623914,0.478983968496,0.753898084164
264,1.284569724202156,0.8788982512553533,0.2787938416,0.627608537674
265,1.283449849486351,0.8621378268798192,0.449115693569,0.447734773159
266,1.285584177573522,0.8717523526151975,0.794241189957,0.574226558208
267,1.2812184588114421,0.890806988577048,0.337568372488,0.561263918877
268,1.2808707878986993,0.8568158690134684,0.692527413368,0.535268425941
269,1.2808519379297891,0.8639318763216337,0.22521866858,0.658592641354
270,1.2854195549090703,0.8722094579537709,0.278026372194,0.675291895866
271,1.2891620941956838,0.8731262018283208,0.270518183708,0.568086147308
272,1.291791076262792,0.8678730570276578,0.387429565191,0.577843308449
273,1.285106358130773,0.862738172908624,0.395970106125,0.713843762875
274,1.2835616352160772,0.8748508683840434,0.494612842798,0.469891369343
275,1.2807923005024593,0.8692458776632944,0.550448596478,0.603622734547
276,1.2835348510742188,0.8683829468488693,0.44591408968,0.413852989674
277,1.2857934711376826,0.8678560611605645,0.248964354396,0.3917786479
278,1.2840044111013413,0.8658187986413638,0.640257179737,0.780251145363
279,1.2797221382459005,0.8605082713564237,0.374498993158,0.380964636803
280,1.289228783249855,0.8691895391543706,0.37424069643,0.944192051888
281,1.2924349544445675,0.874403801659743,0.502067804337,0.509349703789
282,1.291152291893959,0.8648331576585769,0.211660042405,0.319947391748
283,1.2907944798469544,0.8558232249816259,0.710822224617,0.458804756403
284,1.2806811771790187,0.8718171911438306,0.327094256878,0.375937581062
285,1.2911833407481512,0.8599042623241743,0.450060635805,0.64413279295
286,1.2883314641316732,0.8647949963808059,0.52165555954,0.496182590723
287,1.2911868514617284,0.8617223324378331,0.263482570648,0.551021277905
288,1.2891649500528972,0.8677967648704846,0.319069981575,0.612130820751
289,1.2880731745560965,0.8608952311674753,0.4350695014,0.671961426735
290,1.2851025185982385,0.877125128308932,0.61542147398,0.375514119864
291,1.2843766395250957,0.868495832780997,0.410230338573,0.747522175312
292,1.2806471411387126,0.8746053765217463,0.613791823387,0.775473952293
293,1.2851596035559971,0.8638352457682291,0.523030996323,0.439373880625
294,1.2842770737409592,0.8542993231614431,0.584923028946,0.621631085873
295,1.2835350839296977,0.8627102749546369,0.738903105259,0.39213308692
296,1.2894878045717875,0.8616946707169215,0.277757257223,0.644656181335
297,1.286893945336342,0.8671408278743425,0.326273202896,0.48901835084
298,1.2871417764822641,0.8648924850424131,0.630824267864,0.363103359938
299,1.2889765687783559,0.8600722713271777,0.309859275818,0.637735188007
